movie_id,title,tags
9428,The Royal Tenenbaums,An estranged family of former child prodigies reunites when their father announces he has a terminal illness. Comedy Drama forgiveness childprodigy terminalillness dysfunctionalfamily cigarettesmoking familyconflict GeneHackman AnjelicaHuston BenStiller GwynethPaltrow LukeWilson OwenWilson BillMurray DannyGlover AlecBaldwin SeymourCassel KumarPallana WesAnderson AndrewWilson FrankWood WesAnderson
2832,Identity,"Complete strangers stranded at a remote desert motel during a raging storm soon find themselves the target of a deranged murderer. As their numbers thin out, the travelers begin to turn on each other, as each tries to figure out who the killer is. Mystery Thriller weather multiplecharacter scream convict psychopathy rainstorm JohnCusack RayLiotta AmandaPeet JohnHawkes AlfredMolina CleaDuVall JohnC.McGinley WilliamLeeScott JakeBusey RebeccaDeMornay CarmenArgenziano MarshallBell LeilaKenzle MattLetscher BretLoehr HolmesOsborne FrederickCoffin JoeHart MichaelHirsch TerenceBernieHines StuartM.Besser PruittTaylorVince JamesMangold"
137093,Last Vegas,Three sixty-something friends take a break from their day-to-day lives to throw a bachelor party in Las Vegas for their last remaining single pal. Comedy casino malefriendship stagnight lasvegas elderly RobertDeNiro MorganFreeman MichaelDouglas KevinKline MarySteenburgen JerryFerrara RomanyMalco RogerBart JoannaGleason MichaelEaly BreBlair AprilBillingsley StephenScottScarpulla AndreaMoore DanHewittOwens EdwardEdwards 50Cent JonTurteltaub
699,For Your Eyes Only,A British spy ship has sunk and on board was a hi-tech encryption device. James Bond is sent to find the device that holds British launching instructions before the enemy Soviets get to it first. Adventure Action Thriller londonengland submarine england sea assassin mountains undercover olympicgames drugtraffic secretmission secretintelligenceservice kgb coralreef skijump parrot cryptographicdevice gangofsmugglers figureskating motorcycle monastery britishsecretservice skiing RogerMoore CaroleBouquet ChaimTopol Lynn-HollyJohnson JulianGlover CassandraHarris JillBennett MichaelGothard JohnWyman JackHedley LoisMaxwell DesmondLlewelyn GeoffreyKeen WalterGotell JamesVilliers JohnMoreno CharlesDance PaulAngelis TobyRobins JackKlaff AlkisKritikos StagTheodore StefanKalipha GrahamCrowden NoelJohnson WilliamHoyland PaulBrooke FredBryant RobbinYoung GrahamHawkes JohnWells JanetBrown MaureenBennett AndyBradford JeremyBulloch CliveCurtis LallaDean EvelynDrogue SheenaEaston EvaRueber-Staier JohnGlen
9778,Serendipity,"Although strangers Sara and Jonathan are both already in relationships, they realize they have genuine chemistry after a chance encounter – but part company soon after. Years later, they each yearn to reunite, despite being destined for the altar. But to give true love a chance, they have to find one another again. Comedy Romance soulmates newlove book dollar fate destiny JohnCusack KateBeckinsale JeremyPiven BridgetMoynahan EugeneLevy LilliLavine MichaelGuarinoJr. AbdulAlshawish StephenBruce DavidSparrow AnnTalman CrystalBock KateBlumberg GaryGerbrandt RonPayne MarciaBennett MollyShannon LeoFitzpatrick JohnCorbett PeterChelsom"
8831,Timecop,"An officer for a security agency that regulates time travel, must fend for his life against a shady politician who has a tie to his past. Thriller ScienceFiction Action Crime martialarts timetravel sciencefiction alternativereality Jean-ClaudeVanDamme MiaSara RonSilver BruceMcGill GloriaReuben ScottBellis JasonSchombing ScottLawrence KennethWelsh BrentWoolsey BradLoree ShaneKelly RichardFaraci StevenLambert KevinMcNulty PeterHyams"
9398,Zoolander,"Clear the runway for Derek Zoolander, VH1's three-time male model of the year. His face falls when hippie-chic ""he's so hot right now"" Hansel scooters in to steal this year's award. The evil fashion guru Mugatu seizes the opportunity to turn Derek into a killing machine. Its a well-designed conspiracy and only with the help of Hansel and a few well-chosen accessories can Derek make the world safe. Comedy malemodel timemagazine fashionshow fashionmodel fictionalawardsshow lincolnassassination coalmine BenStiller OwenWilson ChristineTaylor WillFerrell MillaJovovich JerryStiller DavidDuchovny JonVoight JudahFriedlander NathanLeeGraham AlexandreManning AsioHighsmith AlexanderSkarsgård DonaldTrump ChristianSlater TomFord CubaGoodingJr. SteveKmetko TommyHilfiger NataliePortman LennyKravitz GwenStefani HeidiKlum MarkRonson ParisHilton DavidBowie TysonBeckford FredDurst LanceBass Lil'Kim GarryShandling StephenDorff SandraBernhard ClaudiaSchiffer VeronicaWebb LukasHaas CarmenKass FrankieRayder MattLevin JustinTheroux AndyDick WoodrowAsai AndrewWilson VikramChatwal Kashana JonahLuber MichaelMcAlpin ÈveSalvail ShavoOdadjian EliotJohnson RichardGladys AmyStiller JohnVargas JenniferCoolidge TonyKanal EndreHules NoraDunn RicPipino JerryStahl JenniferMcComb JohannUrb LucCommeret HerbLieberz Zoya ColinMcNish DarrenCopeland RichardStanley ShabazzRichardson RohanQuine Svetlana EricWinzenreid CharlesBrame JamesMarsden RudySegura RandallSlavin PattonOswalt IrinaPantaeva StanChu KumMingHo TheoKogan LamBor Angel11:11 LutherCreek DechenThurman KennyMax Kina DavidPressman Godfrey TajCrown RichieRich King FredericFekkai KevynAucoin BorisKachscovsky MitchWinston MasonWebb AlexaNikolas VictoriaBeckham GavinRossdale WinonaRyder VinceVaughn BillyZane Fabio KlaraLandrat BenStiller"
112949,Safe Haven,"A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her. Romance basedonnovel smalltown widower singlefather abusivehusband JulianneHough JoshDuhamel CobieSmulders DavidLyons MikePniewski ToraHallström NoahLomax MimiKirkland JuanPiedrahita RobinMullins IreneZiegler DanielCochranDonovan TimParati JonKohler JasperGrey GiuliaPagano NickBasta RicReitz CullenMoss JamesNalitz JanHartsell LasseHallström"
10439,Hocus Pocus,"After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it us up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all. Comedy Family Fantasy witch halloween salem trickortreating spellcasting BetteMidler SarahJessicaParker KathyNajimy OmriKatz ThoraBirch VinessaShaw JodieRivera JasonMarsden LarryBagby TobiasJelinek StephanieFaracy CharlesRocket DougJones KarynMalchus SeanMurray SteveVoboril NorbertWeisser KathleenFreeman D.A.Pauley EzraSutton DonYesso MichaelMcGrady LeighHamilton DevonReeves JosephMalone JordanRedmond FrankDelBoccio JeffNeubauer TedaBracci PeggyHolmes GarryMarshall PennyMarshall KennyOrtega"
3638,No Reservations,"Master chef Kate Armstrong runs her life and her kitchen with intimidating intensity. However, a recipe for disaster may be in the works when she becomes the guardian of her young niece while crossing forks with the brash sous-chef who just joined her staff. Though romance blooms in the face of rivalry, Kate needs to look outside the kitchen to find true happiness. Comedy italy competition lossofmother lossofsister newlove cook cooking restaurant barsandrestaurants motherrole funeral kitchen perfectionist CatherineZeta-Jones AaronEckhart AbigailBreslin PatriciaClarkson JennyWade BobBalaban BríanF.O'Byrne LilyRabe EricSilver ArijaBareikis ZoëKravitz JohnMcMartin CeliaWeston MatthewRauch KatherineSigismund DearbhlaMolloy StephanieBerry ScottHicks"
23483,Kick-Ass,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so. Action Crime crimefighter secretidentity comicbook superhero murder comedy mafia teenager violence realism rookie adaptation youngadult kickass AaronTaylor-Johnson ChloëGraceMoretz ChristopherMintz-Plasse NicolasCage MarkStrong OmariHardwick XanderBerkeley ClarkDuke GarrettM.Brown EvanPeters DeborahTwiss LyndsyFonseca SophieWu ElizabethMcGovern Stu'Large'Riley MichaelRispoli CoreyJohnson KennethSimmons AnthonyDesio RandallBatinkoff DexterFletcher YancyButler CraigFerguson JasonFlemyng AdrianMartinez JoeBacino MatthewVaughn"
62206,30 Minutes or Less,"Two fledgling criminals kidnap a pizza delivery guy, strap a bomb to his chest, and advise him that he has mere hours to rob a bank or else... Action Adventure Comedy pizzadelivery adventure pizzaboy numberintitle comedy aftercreditsstinger JesseEisenberg DannyMcBride AzizAnsari BiancaKajlich NickSwardson MichaelPeña FredWard DilshadVadsaria BrettGelman ElizabethWrightShapiro RebeccaCox RickIrwin IlyssaFradin StaciLynnFletcher LucasFleischer RubenFleischer"
10577,Dracula 2000,"In the millenium version of this classic Gothic horror we find Abraham Van Helsing (Plummer), who has tangled with Count Dracula (Butler) in the past, working as an English antiques dealer. Simon (Miller) is a vampire hunter in training under his apprenticeship. Thriller Horror vampire dracula bite blood vlad fangvamp GerardButler ChristopherPlummer JonnyLeeMiller JustineWaddell JenniferEsposito OmarEpps ShaneWest DannyMasterson NathanFillion SeanPatrickThomas JeriRyan VitaminC LochlynMunro PatrickLussier"
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Alexander's day begins with gum stuck in his hair, followed by more calamities. Though he finds little sympathy from his family and begins to wonder if bad things only happen to him, his mom, dad, brother, and sister all find themselves living through their own terrible, horrible, no good, very bad day. Family Comedy basedonnovel jobinterview badluck wish oneday basedonchildren'sbook driver'stest SteveCarell JenniferGarner EdOxenbould DylanMinnette KerrisDorsey JenniferCoolidge MeganMullally BellaThorne MaryMouser SidneyFullmer BurnGorman EliseVargas ZoeyVargas MekaiCurtis ReeseC.Hartwig MarthaHackett AlexDésert ToniTrucks LizCarey RizwanManji EricEdelstein TaraBrook CassandraBraden DonaldGlover JoelJohnstone ScottKeijiTakeda JesseGarcia JoeyCapone JonathanSlavin SamanthaLogan SteveBannos MichaelBlaiklock AlinaPhelan DickVanDyke RizwanManji MiguelArteta"
4348,Pride & Prejudice,"Pride & Prejudice is a humorous story of love and life among English gentility during the Georgian era. Mr. Bennet is an English gentleman living in Hertfordshire with his overbearing wife and five daughters. If Mr. Bennet dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages. Drama Romance bachelor beautiful prejudice suitor perioddrama georgian pride 18thcentury oppositesattract KeiraKnightley MatthewMacfadyen RosamundPike SimonWoods DonaldSutherland BrendaBlethyn JenaMalone RupertFriend JudiDench CareyMulligan TalulahRiley KellyReilly TomHollander PenelopeWilton ClaudieBlakley SineadMatthews PeterWight TamzinMerchant PipTorrens JoeWright"
78,Blade Runner,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans. ScienceFiction Drama Thriller artificialintelligence manvsmachine cyborg bountyhunter android dystopia genetics fugitive cyberpunk losangeles technoir neo-noir HarrisonFord RutgerHauer SeanYoung EdwardJamesOlmos M.EmmetWalsh DarylHannah WilliamSanderson BrionJames JoeTurkel JoannaCassidy JamesHong MorganPaull KevinThompson JohnEdwardAllen HyPyke KimikoHiroshige BobOkazaki CarolynDeMirjian BenAstar RidleyScott"
11780,Rob Roy,"In the highlands of Scotland in the 1700s, Rob Roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. When the money is stolen, Rob is forced into a Robin Hood lifestyle to defend his family and honour. Adventure scotland biography 18thcentury highlands violentman LiamNeeson JessicaLange JohnHurt TimRoth EricStoltz BrianCox JasonFlemyng AndrewKeir ShirleyHenderson BrianMcCardie GilbertMartin VickiMasson GillyGilchrist EwanStewart DavidHayman DavidBrooksPalmer MyraMcFadyen JohnMurtagh KarenMatheson BillGardiner BrianMcArthur ValentineNwanze RichardBonehill AllanSutherland MichaelCaton-Jones"
192102,3 Days to Kill,"A dangerous international spy is determined to give up his high stakes life to finally build a closer relationship with his estranged wife and daughter. But first, he must complete one last mission - even if it means juggling the two toughest assignments yet: hunting down the world's most ruthless terrorist and looking after his teenage daughter for the first time in ten years, while his wife is out of town. Action Drama Thriller Crime retirement secretservice illegaldrugs KevinCostner AmberHeard HaileeSteinfeld ConnieNielsen TómasLemarquis RichardSammel MarcAndréoni BrunoRicci JonasBloquet EriqEbouaney JoakhimSigue AlisonValence BigJohn MichaëlVander-Meiren PaoloCalia XavierLemaître McG"
2001,We Own the Night,A New York nightclub manager tries to save his brother and father from Russian mafia hitmen. Drama Crime Thriller newyork fathersonrelationship nightclub gangster JoaquinPhoenix EvaMendes AlexVeadov MarkWahlberg RobertDuvall AntoniCorone TonyMusante KatieCondidorio DannyHoch OlegTaktarov DominicColón JoeD'Onofrio YelenaSolovey MoniMoshonov MaggieKiley PaulHerman CraigWalker ClaudiaLopez EdwardShkolnikov KatyaSavina MatthewDjentchouraev ScottNicholson RobertC.Kirk AlLinea TeddyColuca FrankGirardeau JosephCoffey JoseEdwinSoto GregWilson EdKoch FredBurrell MikeMassimino EdwardConlon SharonWilkins RossBrodar FrancisToumbakaris HoonLee BarbaraAnnDavison IrwinGray LuigiScorcia MiriamCruz DougTorres TonyGuida RobertMcKay BlaiseCorrigan KarlBury JoeForbrich RobertA.Pennacchia RichardPetrocelli NikPjeternikaj JamalWeathers ElliotSantiago JeffWard ChristopherPlace SamanthaMacIvor BobColletti AaronVexler VictorTatarkin PatrickM.Walsh SalvatoreInzerillo AvaLeeScott DouglasJ.Aguirre AshleyAvis JamesBalsamo EdwinJ.Birmingham RobertBizik JohnBorras MikeBurke DominickCicco J.W.Cortes ErinDeighan TonyDevon TuriHaim GinaHernandez PhilipEJones EdwardM.Kelahan NinaLisandrello BernadetteLords RobertMyers RobertNardi KarenNazarov TylerNoble LoukasPapas MartinPfefferkorn AlexandraTejedaRieloff MarilynSalisbury KristenSchiano AaronScotti RichardShankman SybelleSilverphoenix ChristopherStadulis Stream JamesGray
10383,Lost Souls,"A small group of Catholics led by an ailing priest believe that Satan intends to become man, just as God did in the person of Jesus. The writings of a possessed mental patient lead them to Peter Kelson, a writer who studies serial killers. They think it's his body Satan will occupy. The youngest in the group, a teacher named Maya Larkin, goes to Peter to investigate further and to convince him to believe in the possibility of Evil incarnate. Other signs come to him as he and Maya them take a journey full of strange occurrences, self-discovery, and an ultimate showdown Horror Thriller pedophilia daughter anti-christ incest WinonaRyder BenChaplin SarahWynter PhilipBakerHall JohnHurt EliasKoteas JohnDiehl AlfreWoodard VictorSlezak JohnBeasley BobClendenin MichaelMantell BradGreenquist MingLo AnnaGunn W.EarlBrown CydStrittmatter JamesLancaster AshleyEdner ConnieRay JamieDenbo JanuszKamiński"
11516,Winged Migration,"The cameras of Jacques Perrin fly with migratory birds: geese, storks, cranes. The film begins with spring in North America and the migration to the Arctic; the flight is a community event for each species. Once in the Arctic, it's family time: courtship, nests, eggs, fledglings, and first flight. Chicks must soon fly south. Bad weather, hunters, and pollution take their toll. Then, the cameras go Documentary ocean lake bird horse parrot owl ornithology egg flight arctic crab stork pelican PhilippeLabro JacquesPerrin JacquesPerrin"
10025,Just My Luck,"Manhattanite Ashley is known to many as the luckiest woman around. After a chance encounter with a down-and-out young man, however, she realizes that she's swapped her fortune for his. Comedy Drama Family Fantasy Romance jinx badluck kiss romanticcomedy alcoholabuse celebration envy luck mysteriousstranger masquerade LindsayLohan SamaireArmstrong ChrisPine MissiPyle MakenzieVegaNorfolk BreeTurner FaizonLove CarlosPonce DannyJones TomFletcher HarryJudd DougiePoynter TovahFeldshuh DaneRhodes JaquelineFleming IraHawkins J.C.Sealy MikkiVal MarcusHester AmeerBaraka AnneEwen HannahTointon DonaldPetrie"
15198,"Mystery, Alaska","In Mystery, Alaska, life revolves around the legendary Saturday hockey game at the local pond. But everything changes when the hometown team unexpectedly gets booked in an exhibition match against the New York Rangers. When quirky small-towners, slick promoters and millionaire athletes come together. Drama Comedy sport icehockey RussellCrowe HankAzaria MaryMcCormack BurtReynolds ColmMeaney LolitaDavidovich MauryChaykin RonEldard RyanNorthcott MichaelBuie KevinDurand ScottGrimes JasonGray-Stanford BrentStait AdamBeach CameronBancroft MichaelMcKean RachelWilson BethLittleford MegynPrice JudithIvey StephenHair MikeMyers TerryDavidMulligan BettyLinde MattClarke KarenGartner JayRoach"
23172,The Spy Next Door,"Former CIA spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids, who haven't exactly warmed to their mom's beau. And when one of the youngsters accidentally downloads a top-secret formula, Bob's longtime nemesis, a Russian terrorist, pays a visit to the family. Action Comedy Family duringcreditsstinger AmberValletta LucasTill JackieChan BillyRayCyrus GeorgeLopez MadelineCarroll WillShadley AlinaFoley MagnúsScheving KatherineBoecher MiaStallard MaverickMcWilliams QuinnMason MargaretMurphy EsodieGeiger ArronShiver BrianLevant"
17834,A Simple Wish,"Murray is a male fairy godmother, and he is trying to help 8-year-old Anabel to fulfil her ""simple wish"" - that her father Oliver, who is a cab driver, would win the leading role in a Broadway musical. Unfortunately, Murray's magic wand is broken and the fairies convention is threatened by evil witches Claudia and Boots. Adventure Comedy Family Fantasy magic wish kids fairygodmother MartinShort KathleenTurner MaraWilson RobertPastorelli DeborahOdell FrancisCapra RubyDee AmandaPlummer TeriGarr MichaelRitchie"
10016,Ghosts of Mars,Melanie Ballard (Natasha Henstridge) is a hard nosed police chief in the year 2025. She and a police snatch squad are sent to Mars to apprehend a dangerous criminal James Williams (Ice Cube). Mars has been occupied by humans for some time and they have set up mining facilities. The mining activities on Mars have unleashed the spirits of alien beings who gradually possess the bodies of the workers. It soon turns out that catching the dangerous fugitive takes a back seat as the alien spirits begin to rid their planet of the 'invaders'. Action Horror ScienceFiction climbingupawall hungupsidedown flashbackwithinaflashback cavern battering ram ghosttown NatashaHenstridge IceCube JasonStatham CleaDuVall PamGrier JoannaCassidy RichardCetrone RosemaryForsyth LoboSebastian RodneyA.Grant PeterJason WandaDeJesus LiamWaite DuaneDavis DougMcGrath RickEdelstein RexLinn MichaelKrawic RobertCarradine EileenWeisinger MarjeanHolden JohnCarpenter
10317,Our Brand Is Crisis,"A feature film based on the documentary ""Our Brand Is Crisis"", which focuses on the use of American political campaign strategies in South America. Comedy Drama bolivia woman politicalcampaign southamerica year2002 SandraBullock AnthonyMackie BillyBobThornton ZoeKazan ScootMcNairy AnnDowd JoaquimdeAlmeida CandiceHarrison CarmelaZumbado ErickChavarria ReynaldoPacheco DanHewittOwens NinaLeon GinoGalento DavidGordonGreen"
58431,Pride and Prejudice and Zombies,"A zombie outbreak has fallen upon the land in this reimagining of Jane Austen’s classic tale of the tangled relationships between lovers from different social classes in 19th century England. Feisty heroine Elizabeth Bennet (Lily James) is a master of martial arts and weaponry and the handsome Mr. Darcy (Sam Riley) is a fierce zombie killer, yet the epitome of upper class prejudice. As the zombie outbreak intensifies, they must swallow their pride and join forces on the blood-soaked battlefield in order to conquer the undead once and for all. Romance Horror Comedy Thriller basedonnovel dystopia shaolin prejudice zombie pride golddigger regencyperiod parson mashup LilyJames SamRiley JackHuston BellaHeathcote DouglasBooth MattSmith SukiWaterhouse CharlesDance LenaHeadey EmmaGreenwell AislingLoftus HermioneCorfield SallyPhillips DollyWells EllieBamber RyanOliva MillieBrady JessRadomska JuditNovotnik PookyQuesnel MorfyddClark JanetHenfrey BurrSteers"
9746,Kundun,"The Tibetans refer to the Dalai Lama as 'Kundun', which means 'The Presence'. He was forced to escape from his native home, Tibet, when communist China invaded and enforced an oppressive regime upon the peaceful nation. The Dalai Lama escaped to India in 1959 and has been living in exile in Dharamsala ever since. Drama buddhism china mountains buddhistmonk tibet dalailama lhasa buddha TenzinThuthobTsarong TenchoGyalpo TsewangMigyurKhangsar GyurmeTethong RobertLin MartinScorsese"
13092,How to Lose Friends & Alienate People,"A British writer struggles to fit in at a high-profile magazine in New York. Based on Toby Young's memoir ""How to Lose Friends &amp; Alienate People"". Comedy Romance Drama failure starlet KelanPannell JanetteScott SimonPegg MeganFox GillianAnderson KellyJoCharge ChristianMaierSmith KatherineParkinson FelicityMontagu ThandieNewton KirstenDunst JeffBridges ChrisO'Dowd JamesCorden MargoStilley DannyHuston MiriamMargolyes JuliaWest RickyGervais ToniCollette KateWinslet DanielCraig JohnLightbody FenellaWoolgar SamDouglas BillPaterson BrianAustinGreen RobertB.Weide"
59859,Kick-Ass 2,"After Kick-Ass’ insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes. When these amateur superheroes are hunted down by Red Mist — reborn as The Mother Fucker — only the blade-wielding Hit-Girl can prevent their annihilation. Action Adventure Crime crimefighter secretidentity marvelcomic superhero aftercreditsstinger teensuperheroes AaronTaylor-Johnson ChloëGraceMoretz ChristopherMintz-Plasse ClarkDuke JimCarrey LindyBooth DonaldFaison StevenMackintosh MonicaDolan MorrisChestnut ClaudiaLee AmyAnzel AugustusPrew MaryKitchen GarrettM.Brown LyndsyFonseca YancyButler JohnLeguizamo RobertEmms EllaPurnell DanielKaluuya CharlieClapham JeffWadlow"
13495,Alatriste,"In 17th century Spain Diego Alatriste, a brave and heroic soldier, is fighting in his King's army in the Flandes region. His best mate, Balboa, falls in a trap and, near to death, asks Diego to look after his son and teach him to be a soldier. Action ViggoMortensen ElenaAnaya UnaxUgalde EduardFernández EduardoNoriega AriadnaGil JuanEchanove JavierCámara AntonioDechent BlancaPortillo FrancescGarrido PilarLópezdeAyala JesúsCastejón CristinaMarcos LuisZahera CarlosBardem AgustínDíazYanes"
254473,Brick Mansions,"In a dystopian Detroit, grand houses that once housed the wealthy are now homes of the city's most-dangerous criminals. Surrounding the area is a giant wall to keep the rest of Detroit safe. For undercover cop Damien Collier, every day is a battle against corruption as he struggles to bring his father's killer, Tremaine, to justice. Meanwhile, Damien and an ex-con named Lino work together to save the city from a plot to destroy it. Action Crime Drama martialarts atomicbomb ghetto parkour cops remake undercovercop gangster remakeoffrenchfilm PaulWalker DavidBelle RZA RobertMaillet CarloRota KalinkaPetrie BruceRamsay KwasiSongui CatalinaDenis AyishaIssa JadeHassouné RichardZeman CamilleDelamarre"
700,Octopussy,James Bond is sent to investigate after a fellow “00” agent is found dead with a priceless Farberge egg. James bond follows the mystery and uncovers a smuggling scandal and a Russian General who wants to provoke a new World War. Adventure Action Thriller atomicbomb easternblock crocodile secretintelligenceservice kgb snakecharmer hotairballoon eastberlin britishsecretservice RogerMoore MaudAdams LouisJourdan KristinaWayborn KabirBedi StevenBerkoff DavidMeyer TonyMeyer DesmondLlewelyn RobertBrown LoisMaxwell MichaelaClavell WalterGotell VijayAmritraj AlbertMoses GeoffreyKeen DouglasWilmer AndyBradford PhilipVoss BruceBoa RichardLeParmentier PaulHardwick SuzanneJerome CherryGillespie DermotCrowley PeterPorteous EvaRueber-Staier JeremyBulloch TinaHudson WilliamDerrick StuartSaunders PatrickBarr GaborVernon HugoBower KenNorris TonyArjuna GertanKlauber BrendaCowling DavidGrahame BrianCoburn MichaelHalphie MaryStavin CarolynSeaward CaroleAshby CherylAnne Jani-Z JulieMartin JoniFlynn JulieBarth KathyDavies HeleneHunt GillianDeTerville SafiraAfzal LouiseKing TinaRobinson AlisonWorth JanineAndrews LyndaKnight SusanneDando TeresaDraddock KirstenHarrison ChristineCullers LisaJackman JaneAldridge ChristineGibson TracyLlewellyn RuthFlynn RobertoGermains RichardGraydon TheHassaniTroupe TheFlyingCherokees CarolRichter JosefRichter VeraFossett ShirleyFossett BarrieWinship RavinderSinghReyett GurdialSira MichaelMoor SvenSurtees PeterEdmund RayCharles TalibJohnny JohnGlen
4964,Knocked Up,"For fun loving party animal Ben Stone, the last thing he ever expected was for his one night stand to show up on his doorstep eight weeks later to tell him she's pregnant. Comedy Romance Drama alcohol one-nightstand bed pregnancyandbirth condom paternity druguse beard unprotectedsex duringcreditsstinger SethRogen KatherineHeigl LeslieMann PaulRudd JasonSegel JayBaruchel JonahHill MartinStarr MaudeApatow IrisApatow HaroldRamis AlanTudyk KristenWiig BillHader CraigRobinson CharlyneYi KenJeong B.J.Novak CatherineReitman BriannaBrown AdamScott AnaMercedes MoCollins TimBagley MelindaBennett PaulFeig NauticaThorn StormyDaniels TamiSagher JessicaAlba SteveCarell AndyDick JamesFranco EvaMendes RyanSeacrest DaxShepard MichelleWoods JuddApatow"
10024,My Sister's Keeper,"Sara and Brian live an idyllic life with their young son and daughter. But their family is rocked by sudden, heartbreaking news that forces them to make a difficult and unorthodox choice in order to save their baby girl's life. The parents' desperate decision raises both ethical and moral questions and rips away at the foundation of their relationship. Their actions ultimately set off a court case that threatens to tear the family apart, while revealing surprising truths that challenge everyone's perceptions of love and loyalty and give new meaning to the definition of healing. Drama parentskidsrelationship sistersisterrelationship courtcase invitrofertilisation medicalexaminer kidneytransplant CameronDiaz AlecBaldwin AbigailBreslin JoanCusack SofiaVassilieva EmilyDeschanel HeatherWahlquist JasonPatric EvanEllingson FrankCassavetes NicoleMarieLenz ChrisKinkade RickSalomon FrankPeluso RicoSimonini KeithKraft NickCassavetes"
13490,Welcome Home Roscoe Jenkins,"Martin Lawrence leads an all-star cast, including Cedric the Entertainer, Mo'Nique, and Mike Epps, in the hit comedy ""Welcome Home Roscoe Jenkins."" When a celebrated TV show host (Lawrence) returns to his hometown in the South, his family is there to remind him that going home is no vacation! It's one outrageous predicament after another when big-city attitude and small-town values collide in this hysterical comedy critics are praising for its ""over-the-top hilarity!"" (Roger Moore, Orlando Sentinel). Comedy Drama talkshow MartinLawrence JamesEarlJones MargaretAvery JoyBryant CedrictheEntertainer NicoleAriParker MichaelClarkeDuncan MikeEpps Mo'Nique DamaniRoberts BrookeLyons DamaniRoberts MalcolmD.Lee"
15927,A Passage to India,"The film is set during the period of growing influence of the Indian independence movement in the British Raj. It begins with the arrival in India of a British woman, Miss Adela Quested (Judy Davis), who is joining her fiancé, a city magistrate named Ronny Heaslop (Nigel Havers). She and Ronny's mother, Mrs. Moore (Peggy Ashcroft), befriend an Indian doctor, Aziz H. Ahmed (Victor Banerjee). Drama Adventure History doctor india english magistrate 1920s mosque JudyDavis AlecGuinness PeggyAshcroft JamesFox VictorBanerjee NigelHavers MichaelCulver DavidLean"
1259,Notes on a Scandal,"A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new ""friend"" also go well beyond platonic friendship. Drama Romance sex adultery basedonnovel cat infidelity secret obsession blackmail nudity seduction studio friendship stalker love loneliness teacher conservative student teenager relationship art femalestalker extramaritalaffair journal sittingonatoilet JudiDench CateBlanchett BillNighy JunoTemple MaxLewis AndrewSimpson MichaelMaloney JoannaScanlan ShaunParkes EmmaKennedy SyreetaKumar WendyNottingham JillBaker AliceBird BenedictTaylor StephenKennedy DerbhleCrotty Anne-MarieDuff PhilDavis JuliaMcKenzie AdrianScarborough JillBaker MirandaPleasence RichardEyre"
5125,Rendition,"When an Egyptian terrorism suspect ""disappears"" on a flight from Africa to Washington DC, his American wife and a CIA analyst find themselves caught up in a struggle to secure his release from a secret detention facility somewhere outside the US. Drama Thriller antiterror terror cia lossofson policebrutality terrorist lossofbrother waragainstterror kidnapping intelligence despair inhumanity senator plo civilrightsactivist hijacking terrorcell lossofhusband politics politician government lossofdaughter torturebythepolice torture cruelty american surveillance OmarMetwally ReeseWitherspoon JakeGyllenhaal MoaKhouas ZinebOukach IgalNaor LailaMrabti DavidFabrizio J.K.Simmons MerylStreep PeterSarsgaard AlanArkin NajibOudghiri CraigJohnson ReymondeAmsallem GavinHood"
174,Star Trek VI: The Undiscovered Country,"On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace. ScienceFiction Action Adventure Thriller farewell federation starfleet peaceconference ussenterprise-a rurapenthe courtcase peacecontract plan klingon spaceopera WilliamShatner LeonardNimoy DeForestKelley JamesDoohan GeorgeTakei WalterKoenig NichelleNichols ChristopherPlummer KimCattrall DavidWarner RosannaDeSoto BrockPeters KurtwoodSmith Iman MarkLenard GraceLeeWhitney LeonRussom JohnSchuck PaulRossilli RobertEaston MichaelDorn ChristianSlater JeremyRoberts DarrylHenriques NicholasMeyer"
